id_cliente;abandono_cliente;genero.masculino;genero.femenino;jubilado;pareja;dependientes;meses_antiguedad;servicio_telefono;ad.multiples_lineas;servicio_internet.no;servicio_internet.fibra_optica;servicio_internet.dsl;ad.seguridad_online;ad.respaldo_online;ad.proteccion_dispositivo;ad.soporte_tecnico;tv.streaming;peliculas.streaming;contrato.dos_años;contrato.un_año;contrato.mes_a_mes;factura_digital;metodo_pago.cheque_por_correo;metodo_pago.cheque_electrónico;metodo_pago.tarjeta_de_crédito_auto;metodo_pago.transferencia_bancaria_auto;cargo.diario;cargo.mensual;cargo.total
9174-IHETN;False;False;True;False;False;True;50;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;2.31;70.35;3533.6
9178-JHUVJ;False;True;False;False;True;True;24;True;True;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;0.79;24.1;587.4
9182-EFTQG;False;False;True;False;True;True;41;True;True;False;False;True;True;True;True;False;True;False;False;True;False;True;False;False;True;False;2.58;78.35;3211.2
9184-GALIL;False;False;True;False;True;True;38;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.67;20.45;781.25
9185-TQCVP;True;True;False;False;True;False;14;True;True;False;True;False;False;False;False;False;False;True;False;False;True;True;False;True;False;False;2.8;85.15;1139.2
9189-JWSHV;True;False;True;True;True;False;24;True;True;False;True;False;False;False;False;False;True;True;False;False;True;True;False;True;False;False;3.08;93.55;2264.05
9190-MFJLN;True;True;False;True;False;False;19;True;False;False;True;False;False;False;True;False;True;True;False;False;True;True;False;False;True;False;3.15;95.9;1777.9
9191-MYQKX;True;False;True;False;True;False;7;True;False;False;True;False;False;False;True;False;False;False;False;False;True;True;False;False;False;True;2.47;75.15;496.9
9194-GFVOI;False;False;True;False;True;False;42;True;True;False;False;True;True;False;True;True;True;True;True;False;False;False;False;False;True;False;2.77;84.35;3571.6
9199-PWQVC;False;False;True;False;True;False;63;True;True;False;False;True;True;True;False;False;True;True;False;True;False;True;False;False;True;False;2.62;79.7;4786.15
9200-NLNPD;False;True;False;False;True;False;56;False;False;False;False;True;False;False;True;True;True;True;False;True;False;True;False;False;False;True;1.78;54.05;2959.8
9206-GVPEQ;True;True;False;False;True;False;13;False;False;False;False;True;True;False;False;True;True;True;False;False;True;True;False;True;False;False;1.79;54.45;706.85
9207-ZPANB;False;True;False;False;False;False;37;True;True;False;False;True;True;True;True;True;False;False;False;True;False;False;False;True;False;False;2.22;67.45;2443.3
9208-OLGAQ;False;False;True;True;False;False;18;True;False;False;True;False;False;False;True;False;False;True;False;False;True;True;False;True;False;False;2.79;84.95;1443.65
9209-NWPGU;False;True;False;False;False;False;44;True;False;False;False;True;True;False;False;True;True;False;False;True;False;False;False;True;False;False;2.15;65.4;2774.55
9210-IAHGH;True;False;True;False;False;False;7;True;False;False;False;True;False;False;False;True;True;True;False;False;True;True;False;False;True;False;2.33;70.75;450.8
9214-EKVXR;False;False;True;False;False;False;1;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;1.45;44.0;44.0
9218-TUMIQ;True;False;True;False;True;True;62;True;False;False;True;False;False;True;True;False;True;True;False;False;True;True;False;True;False;False;3.29;100.15;6283.3
9220-CXRSC;False;False;True;False;True;True;69;True;True;False;False;True;True;False;False;True;False;False;True;False;False;False;False;False;True;False;2.02;61.4;4059.85
9220-ZNKJI;False;False;True;True;True;False;55;True;False;False;True;False;False;False;True;True;True;False;True;False;False;False;False;False;True;False;2.92;88.8;4805.3
9221-OTIVJ;True;False;True;True;False;False;14;True;True;False;True;False;False;True;True;False;True;True;False;False;True;True;False;True;False;False;3.45;104.85;1531.4
9223-UCPVT;True;False;True;False;False;False;1;True;False;False;True;False;False;False;True;False;True;True;False;False;True;False;False;True;False;False;3.1;94.4;94.4
9224-VTYID;False;True;False;False;True;True;47;True;True;False;False;True;True;True;True;True;True;True;True;False;False;True;True;False;False;False;2.98;90.5;4318.35
9225-BZLNZ;False;True;False;False;True;False;72;True;True;False;False;True;True;True;True;False;True;True;True;False;False;True;False;True;False;False;2.8;85.25;6083.1
9227-LUNBG;True;False;True;False;False;False;1;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;0.81;24.6;24.6
9227-UAQFT;False;True;False;False;False;False;16;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.65;19.75;284.35
9227-YBAXE;False;False;True;False;True;True;65;True;True;False;False;True;True;True;False;True;True;True;True;False;False;True;False;False;False;True;2.71;82.5;5215.1
9228-KNQVN;False;False;True;False;True;False;59;True;True;False;True;False;True;True;True;True;False;True;False;True;False;True;False;False;True;False;3.52;107.0;6152.3
9229-RQABD;False;True;False;False;False;False;18;True;True;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;0.78;23.75;424.5
9231-ZJYAM;True;False;True;True;False;False;4;True;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;2.59;78.85;292.8
9233-PSYHO;False;False;True;True;False;False;45;True;True;False;True;False;False;False;True;False;True;True;False;True;False;True;False;False;False;True;3.29;100.15;4459.8
9236-NDUCW;False;False;True;False;False;False;21;False;False;False;False;True;True;False;False;True;False;False;True;False;False;False;True;False;False;False;1.15;35.1;770.4
9237-HQITU;True;False;True;False;False;False;2;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.32;70.7;151.65
9239-GZHZE;False;False;True;False;True;False;72;True;True;False;True;False;True;True;True;True;True;True;True;False;False;True;False;False;True;False;3.74;113.65;8124.2
9239-YGYBO;False;False;True;False;True;True;13;True;False;False;False;True;True;False;False;True;False;False;False;True;False;False;False;False;False;True;1.78;54.15;701.05
9239-ZBZZV;True;False;True;False;False;False;6;False;False;False;False;True;False;False;True;False;True;True;False;False;True;True;False;True;False;False;1.58;47.95;305.1
9242-TKFSV;False;True;False;False;True;True;72;False;False;False;False;True;True;True;True;True;True;True;True;False;False;True;False;False;True;False;2.14;65.1;4754.3
9243-TUYBL;True;True;False;True;True;False;28;True;True;False;True;False;False;True;False;True;True;True;False;False;True;True;False;True;False;False;3.48;105.8;2998.0
9244-ZVAPM;False;True;False;False;False;False;1;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;1.5;45.6;45.6
9248-OJYKK;True;True;False;True;False;False;1;True;True;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.51;76.45;76.45
9249-FXSCK;True;False;True;False;False;False;52;True;True;False;True;False;True;True;False;True;True;True;False;True;False;True;False;False;True;False;3.66;111.25;5916.45
9250-WYPLL;True;False;True;False;False;False;5;True;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2.48;75.55;413.65
9251-AWQGT;False;False;True;False;True;True;48;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.66;20.0;935.9
9251-WNSOD;False;False;True;False;True;False;67;True;True;False;False;True;True;True;True;False;False;True;False;True;False;False;True;False;False;False;2.47;75.1;5064.45
9253-QXKBE;True;True;False;True;True;False;29;True;True;False;True;False;False;False;False;False;True;True;False;False;True;True;False;True;False;False;3.11;94.45;2653.65
9253-VIFJQ;False;True;False;False;True;False;65;True;True;False;False;True;True;True;True;False;False;False;False;True;False;False;False;False;True;False;2.2;67.05;4309.55
9254-RBFON;True;False;True;False;True;True;17;True;False;False;True;False;False;False;True;True;True;True;False;True;False;False;False;False;False;True;3.24;98.6;1704.95
9256-JTBNZ;False;False;True;False;False;False;11;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;0.67;20.3;246.3
9257-AZMTZ;False;False;True;False;True;True;52;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;0.66;20.1;1078.75
9258-CNWAC;False;False;True;False;True;True;71;True;True;False;True;False;True;True;True;True;True;True;True;False;False;False;False;False;True;False;3.74;113.65;8166.8
9259-PACGQ;True;False;True;False;True;False;34;True;True;False;False;True;True;True;False;True;False;False;False;False;True;False;False;True;False;False;2.06;62.65;2274.9
9261-WDCAF;False;True;False;False;False;False;3;True;False;False;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;False;1.8;54.65;189.1
9269-CQOOL;True;True;False;False;False;True;3;True;False;False;False;True;False;False;False;False;True;False;False;False;True;True;False;False;True;False;1.8;54.7;169.45
9272-LSVYH;False;True;False;False;False;False;10;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;2.31;70.15;735.5
9274-CNFMO;True;True;False;True;True;False;4;True;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2.46;74.95;308.7
9274-UARKJ;False;False;True;False;False;False;15;True;False;False;True;False;False;True;False;False;True;False;False;False;True;True;False;False;False;True;2.74;83.2;1130.0
9277-JOOMO;False;False;True;False;False;False;3;True;True;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.81;24.6;86.35
9278-VZKCD;False;False;True;True;True;False;52;True;True;False;True;False;True;True;True;False;True;True;False;False;True;True;False;True;False;False;3.59;109.1;5647.95
9279-CJEOJ;False;False;True;True;False;False;21;True;True;False;True;False;False;False;False;False;True;True;False;False;True;True;False;False;False;True;3.14;95.4;2025.1
9281-CEDRU;False;False;True;False;True;False;68;True;False;False;False;True;False;True;False;True;True;False;True;False;False;False;False;False;False;True;2.11;64.1;4326.25
9281-OFDMF;False;True;False;True;False;False;39;True;True;False;True;False;False;True;False;False;False;True;False;False;True;False;False;True;False;False;2.98;90.7;3413.25
9281-PKKZE;False;False;True;False;True;False;46;False;False;False;False;True;False;False;False;False;True;True;False;False;True;True;False;True;False;False;1.44;43.95;2007.85
9282-IZGQK;True;False;True;False;False;False;1;True;True;False;True;False;False;False;False;False;False;True;False;False;True;True;False;True;False;False;2.79;85.0;85.0
9283-LZQOH;True;True;False;False;True;True;13;True;True;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2.45;74.4;896.75
9286-BHDQG;False;True;False;False;True;True;72;False;False;False;False;True;True;True;True;True;False;False;True;False;False;False;False;False;True;False;1.49;45.25;3139.8
9286-DOJGF;True;False;True;True;True;False;38;True;True;False;True;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;2.46;74.95;2869.85
9289-LBQVU;False;True;False;False;True;False;64;True;True;False;False;True;False;True;False;True;False;True;False;True;False;True;True;False;False;False;2.31;70.15;4480.7
9290-SHCMB;False;False;True;True;False;False;13;True;False;False;True;False;False;False;True;False;True;True;False;False;True;True;False;True;False;False;3.18;96.85;1235.55
9294-TDIPC;False;True;False;False;False;True;5;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.66;20.2;83.75
9297-EONCV;False;False;True;False;False;False;72;True;True;False;False;True;True;True;True;True;True;True;True;False;False;True;False;False;False;True;3.0;91.35;6697.2
9297-FVVDH;False;False;True;False;True;True;57;True;True;False;False;True;True;False;True;True;True;True;True;False;False;True;False;True;False;False;2.7800000000000002;84.5;4845.4
9298-WGMRW;False;False;True;False;True;False;72;True;True;False;True;False;True;True;True;True;True;True;True;False;False;True;False;False;False;True;3.8;115.5;8312.75
9300-AGZNL;True;True;False;True;False;False;1;True;True;False;True;False;False;False;False;False;True;True;False;False;True;True;False;True;False;False;3.09;94.0;94.0
9300-RENDD;True;True;False;False;False;False;1;True;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;2.63;79.95;79.95
9305-CDSKC;True;False;True;False;False;False;8;True;True;False;True;False;False;False;True;False;True;True;False;False;True;True;False;True;False;False;3.2800000000000002;99.65;820.5
9306-CPCBC;True;False;True;False;False;False;3;True;True;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.44;74.25;210.3
9308-ANMVE;False;True;False;False;False;True;47;True;False;False;False;True;True;True;False;False;False;False;False;False;True;True;False;True;False;False;1.82;55.3;2654.05
9309-BZGNT;False;True;False;True;True;False;69;False;False;False;False;True;False;False;True;False;False;False;False;True;False;True;False;False;True;False;0.98;29.8;2134.3
9313-CDOGY;False;True;False;False;True;True;38;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;0.64;19.6;717.3
9313-QOLTZ;False;True;False;False;False;False;26;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.6900000000000001;20.9;518.3
9314-IJWSQ;False;False;True;False;True;True;14;True;True;False;True;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;2.79;84.8;1203.9
9314-QDMDW;False;True;False;False;False;False;11;True;False;False;False;True;False;True;False;False;True;False;False;True;False;True;False;True;False;False;2.01;61.25;729.95
9317-WZPGV;True;False;True;True;False;False;2;True;False;False;True;False;False;False;False;False;False;True;False;False;True;True;False;False;False;True;2.62;79.75;159.4
9318-NKNFC;True;True;False;False;False;False;1;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;0.62;18.85;18.85
9323-HGFWY;False;False;True;False;True;False;27;True;False;False;True;False;True;False;False;True;True;True;False;True;False;True;False;False;True;False;3.35;101.9;2681.15
9327-QSDED;False;True;False;False;False;False;8;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;1.43;43.55;335.4
9330-DHBFL;False;False;True;False;True;True;23;True;False;False;False;True;True;True;True;True;False;False;False;True;False;True;True;False;False;False;2.18;66.25;1533.8
9330-IJWIO;True;False;True;False;False;False;13;True;True;False;True;False;True;False;False;False;True;True;False;False;True;True;False;True;False;False;3.3;100.35;1358.85
9330-VOFSZ;False;False;True;False;True;False;60;True;True;False;True;False;False;True;True;True;True;True;True;False;False;True;False;False;True;False;3.64;110.8;6640.7
9332-GYWLO;False;False;True;False;True;True;6;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;True;False;False;1.8;54.85;355.1
9334-GWGOW;False;True;False;True;True;False;7;True;True;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.46;74.85;485.25
9337-SRRNI;False;True;False;False;False;True;66;True;True;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;0.8300000000000001;25.3;1673.8
9339-FIIJL;False;True;False;False;True;False;72;True;True;False;False;True;False;True;True;True;True;True;True;False;False;False;False;False;False;True;2.83;85.95;6151.9
9342-VNIMQ;False;True;False;False;False;False;33;True;True;False;False;True;False;True;False;False;False;False;False;False;True;True;False;False;False;True;1.8;54.65;1665.2
9347-AERRL;False;True;False;False;True;False;23;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;0.63;19.3;486.2
9348-ROUAI;False;False;True;False;True;True;59;True;True;False;False;True;True;True;True;True;True;True;True;False;False;False;False;False;True;False;2.9699999999999998;90.3;5194.05
9348-YVOMK;False;True;False;False;False;False;4;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;True;False;1.47;44.8;176.2
9350-VLHMB;False;True;False;False;True;True;67;True;True;False;True;False;False;True;False;False;False;True;False;False;True;True;False;False;False;True;2.94;89.55;6373.1
9350-ZXYJC;False;False;True;False;False;False;4;True;True;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;0.8300000000000001;25.3;116.95
9351-HXDMR;False;True;False;False;True;False;72;True;True;False;True;False;True;False;True;True;True;True;True;False;False;True;False;False;True;False;3.65;110.9;8240.85
9351-LZYGF;False;False;True;False;True;False;42;True;True;False;False;True;True;True;False;True;False;False;False;False;True;True;False;False;True;False;2.18;66.4;2727.8
9355-NPPFS;False;False;True;True;False;False;26;True;False;False;True;False;False;False;False;False;False;True;False;False;True;True;False;True;False;False;2.59;78.8;2006.1
9356-AXGMP;False;True;False;False;True;False;38;True;True;False;True;False;True;False;True;True;True;True;False;True;False;True;False;True;False;False;3.64;110.7;4428.6
9357-UJRUN;False;True;False;False;True;False;24;True;True;False;False;True;True;False;False;True;False;False;False;True;False;True;False;True;False;False;1.92;58.35;1346.9
9359-JANWS;False;False;True;False;True;False;65;True;False;False;False;True;True;False;True;True;False;False;True;False;False;False;False;False;True;False;1.94;58.9;3857.1
9359-UGBTK;False;False;True;False;False;False;67;True;False;False;False;True;True;False;True;True;False;True;False;True;False;True;False;False;False;True;2.38;72.35;4991.5
9360-AHGNL;True;False;True;True;True;False;43;True;True;False;True;False;True;False;True;True;True;True;False;True;False;True;True;False;False;False;3.6;109.55;4830.25
9360-OMDZZ;False;True;False;False;False;False;24;True;True;False;True;False;False;False;False;False;True;True;False;False;True;True;False;True;False;False;3.09;94.1;2322.85
9361-YNQWJ;False;False;True;False;False;False;64;True;True;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;0.8;24.4;1601.2
9362-MWODR;False;False;True;False;False;True;40;True;False;False;False;True;True;False;False;True;True;False;False;False;True;True;False;False;True;False;2.11;64.1;2460.35
9364-HVJRK;False;True;False;False;False;False;8;True;False;False;False;True;False;False;False;False;False;False;False;False;True;True;True;False;False;False;1.48;45.15;438.4
9364-YKUVW;False;True;False;False;False;False;15;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;0.65;19.8;309.4
9365-CSLBQ;False;True;False;False;False;True;71;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.8;24.35;1654.6
9365-SRSZE;False;True;False;True;True;False;27;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.32;70.55;1943.9
9366-PGOCJ;False;True;False;False;False;False;57;True;False;False;False;True;False;True;False;True;False;False;False;True;False;True;True;False;False;False;1.8;54.65;3134.7
9367-OIUXP;False;True;False;False;False;False;4;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.68;20.7;73.05
9367-TCUYN;False;False;True;False;False;False;12;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.66;20.1;223.6
9367-WXLCH;True;True;False;False;False;False;8;True;True;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;2.7800000000000002;84.5;662.65
9369-XFEHK;True;False;True;True;True;False;33;True;True;False;True;False;False;True;False;False;False;False;False;False;True;True;False;False;False;True;2.65;80.6;2656.5
9371-BITHB;False;False;True;False;True;True;52;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.65;19.85;1070.5
9371-CLMGW;True;False;True;False;False;False;6;True;False;False;True;False;False;False;False;False;True;True;False;False;True;False;False;True;False;False;2.94;89.3;577.6
9372-TXXPS;False;False;True;False;True;False;60;True;False;False;False;True;True;True;False;True;False;False;True;False;False;False;False;False;False;True;1.97;59.85;3483.45
9373-WSLOY;False;True;False;True;True;False;33;False;False;False;False;True;False;True;True;True;True;False;False;False;True;True;False;True;False;False;1.6400000000000001;50.0;1750.85
9374-YOLBJ;False;False;True;False;True;True;1;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;0.63;19.25;19.25
9375-MHRRS;False;True;False;False;False;False;6;True;False;False;False;True;False;False;False;True;False;False;False;False;True;False;True;False;False;False;1.65;50.05;288.35
9378-FXTIZ;True;False;True;False;True;False;54;True;True;False;False;True;False;False;False;False;True;True;False;True;False;True;False;False;True;False;2.31;70.15;3715.65
9381-NDKME;True;False;True;True;True;False;24;False;False;False;False;True;False;False;True;False;False;True;False;False;True;True;False;False;True;False;1.34;40.65;933.3
9385-EHGDO;False;False;True;False;True;True;35;True;False;True;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;0.65;19.85;739.35
9385-NXKDA;False;False;True;False;True;False;72;True;True;False;False;True;True;True;True;False;True;True;True;False;False;True;False;False;True;False;2.7199999999999998;82.65;5919.35
9386-LDCZR;False;True;False;False;False;False;43;True;False;False;True;False;True;True;True;True;False;False;False;True;False;True;False;False;True;False;2.98;90.65;3882.3
9388-ZEYVT;False;True;False;False;False;False;43;False;False;False;False;True;False;False;True;True;False;True;False;True;False;False;False;True;False;False;1.45;44.15;1931.3
9389-ACWBI;False;False;True;False;True;True;5;True;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2.3;69.95;320.4
9391-DXGGG;False;False;True;True;False;False;44;True;False;False;True;False;False;True;True;False;False;True;False;True;False;False;False;False;True;False;2.93;89.15;3990.75
9391-EOYLI;True;True;False;True;True;False;12;True;False;False;True;False;False;False;False;False;False;True;False;False;True;True;False;True;False;False;2.64;80.45;950.2
9391-LMANN;False;True;False;False;False;True;53;True;False;False;True;False;True;True;True;False;False;True;False;True;False;False;False;True;False;False;3.15;95.95;5036.9
9391-TTOYH;False;False;True;False;False;False;23;True;False;True;False;False;False;False;False;False;False;False;False;False;True;True;True;False;False;False;0.64;19.5;470.2
9391-YZEJW;False;False;True;False;False;False;62;True;True;False;True;False;False;False;False;False;True;True;False;True;False;True;False;False;False;True;3.09;94.0;5757.2
9392-XBGTD;False;True;False;False;False;True;27;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.68;20.6;581.85
9395-RFMFG;True;True;False;False;True;True;8;True;False;False;False;True;False;False;False;False;True;False;False;False;True;True;False;True;False;False;1.79;54.4;475.1
9396-ZSFLL;False;False;True;False;False;False;15;True;True;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;1.6099999999999999;48.85;631.4
9397-TZSHA;False;False;True;False;False;False;69;True;True;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;0.81;24.6;1678.05
9398-MMQTO;False;True;False;False;False;False;3;True;False;False;True;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;2.45;74.45;221.1
9399-APLBT;True;False;True;False;True;True;1;True;False;False;True;False;False;True;False;False;False;False;False;False;True;True;False;True;False;False;2.46;74.7;74.7
9402-CXWPL;False;False;True;False;False;False;70;True;True;False;True;False;False;True;False;False;True;True;False;True;False;False;False;True;False;False;3.25;98.9;6838.6
9402-ORRAH;False;False;True;True;False;False;15;True;False;False;True;False;False;False;False;False;True;True;False;False;True;True;False;True;False;False;3.01;91.5;1400.3
9402-ROUMJ;False;False;True;False;True;True;67;True;True;False;True;False;True;False;True;True;False;True;False;True;False;True;False;False;False;True;3.3;100.25;6689.0
9405-GPBBG;False;False;True;False;False;False;64;True;True;False;True;False;False;True;True;True;True;True;True;False;False;True;False;False;True;False;3.63;110.5;7069.25
9408-HRXRK;False;False;True;False;True;True;45;True;True;False;True;False;True;True;False;False;True;True;False;False;True;True;False;True;False;False;3.46;105.15;4730.9
9408-SSNVZ;True;False;True;False;False;False;4;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.31;70.15;268.35
9411-TPQQV;False;False;True;False;False;False;40;False;False;False;False;True;True;False;False;True;True;True;False;True;False;True;False;False;False;True;1.79;54.55;2236.2
9412-ARGBX;True;False;True;False;False;True;48;True;False;False;True;False;False;True;True;True;True;False;True;False;False;True;True;False;False;False;3.14;95.5;4627.85
9412-GHEEC;True;True;False;False;False;False;40;True;True;False;True;False;False;False;True;True;True;True;False;False;True;False;False;False;False;True;3.45;104.8;4131.95
9415-DPEWS;True;False;True;False;False;False;18;True;True;False;True;False;False;False;False;True;True;False;False;False;True;True;False;True;False;False;2.9;88.35;1639.3
9415-TPKRV;False;False;True;False;True;True;8;True;True;False;False;True;False;True;False;False;False;False;False;False;True;False;False;True;False;False;1.83;55.75;446.8
9415-ZNBSX;False;False;True;False;True;True;70;True;True;False;False;True;True;True;True;True;True;True;True;False;False;True;False;False;False;True;2.93;89.0;6293.2
9418-RUKPH;False;False;True;False;True;True;38;True;False;True;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;0.66;19.95;756.4
9419-IPPBE;False;False;True;False;True;True;51;True;True;False;True;False;False;False;True;False;False;True;False;True;False;True;False;True;False;False;2.96;90.15;4554.85
9420-LOJKX;True;False;True;False;False;False;15;True;False;False;True;False;True;True;False;False;True;True;False;False;True;True;False;False;True;False;3.26;99.1;1426.4
9424-CMPOG;False;True;False;False;True;True;9;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;0.64;19.6;197.4
9426-SXNHE;False;False;True;False;False;False;2;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;0.62;18.75;53.15
9430-FRQOC;True;False;True;False;False;True;4;True;True;False;True;False;False;False;True;True;False;False;False;False;True;True;True;False;False;False;2.86;87.1;341.45
9430-NKQLY;False;True;False;False;True;True;72;True;True;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;0.8300000000000001;25.1;1790.8
9432-RUVSL;False;False;True;False;False;False;48;True;False;False;True;False;True;False;True;True;True;True;True;False;False;True;False;False;True;False;3.37;102.5;4904.25
9432-VOFYX;False;True;False;False;False;False;17;True;False;False;True;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;2.33;70.8;1207.0
9435-JMLSX;False;True;False;False;True;False;71;True;False;False;False;True;True;True;True;True;True;True;True;False;False;True;False;False;False;True;2.83;86.1;6045.9
9436-ZBZCT;True;True;False;False;False;False;14;True;True;False;True;False;False;False;False;True;True;False;False;False;True;True;False;True;False;False;2.96;89.95;1178.4
9441-QHEVC;False;True;False;False;False;False;1;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.63;19.1;19.1
9442-JTWDL;False;False;True;False;False;False;11;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;0.66;20.05;237.7
9443-JUBUO;False;True;False;False;True;True;72;False;False;False;False;True;True;True;True;True;True;True;True;False;False;True;False;False;True;False;2.15;65.25;4478.85
9444-JTXHZ;True;True;False;False;True;False;1;True;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;2.51;76.2;76.2
9445-SZLCH;True;False;True;False;True;True;36;True;True;False;True;False;False;True;True;False;True;False;False;False;True;True;False;False;False;True;3.2;97.35;3457.9
9445-ZUEQE;False;True;False;False;True;True;27;True;True;False;True;False;False;True;False;True;False;False;False;False;True;True;False;False;True;False;2.8;85.2;2151.6
9447-YPTBX;False;False;True;False;True;False;50;True;False;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;0.65;19.85;943.1
9448-REEVD;True;True;False;False;True;False;1;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;1.47;44.7;44.7
9450-TRJUU;False;True;False;False;False;False;35;True;True;False;True;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;2.73;83.15;2848.45
9451-LPGOO;True;True;False;False;False;False;7;True;True;False;True;False;False;False;False;False;False;True;False;False;True;True;False;True;False;False;2.85;86.8;620.35
9451-WLYRI;False;False;True;False;True;False;53;True;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;0.63;19.05;990.45
9453-PATOS;False;False;True;False;True;False;72;True;False;False;False;True;True;True;True;True;True;True;True;False;False;False;True;False;False;False;2.8;85.1;6155.4
9456-ETVCM;True;True;False;False;False;False;12;True;True;False;True;False;False;False;False;False;True;True;False;False;True;False;False;True;False;False;3.11;94.55;1173.55
9462-MJUAW;True;True;False;False;False;False;4;True;True;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;1.6600000000000001;50.4;206.6
9465-RWMXL;True;True;False;False;True;False;32;True;True;False;True;False;False;False;True;False;False;False;False;False;True;True;False;True;False;False;2.59;78.9;2447.95
9467-ROOLM;False;False;True;False;False;False;25;True;False;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;0.63;19.05;461.3
9469-WEJBT;False;True;False;False;True;False;37;True;False;False;True;False;False;False;True;True;False;True;False;False;True;True;False;True;False;False;2.9699999999999998;90.35;3419.3
9470-RTWDV;False;True;False;False;True;True;26;True;True;False;False;True;False;False;True;True;True;True;False;True;False;True;False;False;True;False;2.7;82.0;2083.1
9470-XCCEM;False;True;False;False;True;True;35;True;True;False;True;False;False;True;False;False;True;False;False;False;True;True;False;False;False;True;2.95;89.65;3161.6
